file,new_id,orig_id
pose_data_amass/CMU/39/39_06_stageii.npy,006370_00,011177
pose_data_amass/CMU/39/39_07_stageii.npy,006371_00,013009
pose_data_amass/CMU/39/39_08_stageii.npy,006372_00,007240
pose_data_amass/CMU/39/39_09_stageii.npy,006373_00,008117
pose_data_amass/CMU/39/39_10_stageii.npy,006374_00,013205
pose_data_amass/CMU/39/39_11_stageii.npy,006375_00,013987
pose_data_amass/CMU/39/39_12_stageii.npy,006376_00,010381
pose_data_amass/CMU/39/39_13_stageii.npy,006377_00,014018
pose_data_amass/CMU/39/39_14_stageii.npy,006378_00,006320
pose_data_amass/CMU/40/40_02_stageii.npy,006379_00,013124
pose_data_amass/CMU/40/40_02_stageii.npy,006379_01,008791
pose_data_amass/CMU/40/40_03_stageii.npy,006380_00,008492
pose_data_amass/CMU/40/40_03_stageii.npy,006380_01,011554
pose_data_amass/CMU/40/40_04_stageii.npy,006381_00,002396
pose_data_amass/CMU/40/40_04_stageii.npy,006381_01,001984
pose_data_amass/CMU/40/40_05_stageii.npy,006382_00,012928
pose_data_amass/CMU/40/40_05_stageii.npy,006382_01,008149
pose_data_amass/CMU/40/40_06_stageii.npy,006383_00,004078
pose_data_amass/CMU/40/40_06_stageii.npy,006383_01,011263
pose_data_amass/CMU/40/40_07_stageii.npy,006384_00,012028
pose_data_amass/CMU/40/40_07_stageii.npy,006384_01,003050
pose_data_amass/CMU/40/40_08_stageii.npy,006385_00,005691
pose_data_amass/CMU/40/40_08_stageii.npy,006385_01,012067
pose_data_amass/CMU/40/40_09_stageii.npy,006386_00,000248
pose_data_amass/CMU/40/40_09_stageii.npy,006386_01,010320
pose_data_amass/CMU/40/40_10_stageii.npy,006387_00,009590
pose_data_amass/CMU/40/40_10_stageii.npy,006387_01,002812
pose_data_amass/CMU/40/40_11_stageii.npy,006388_00,002892
pose_data_amass/CMU/40/40_11_stageii.npy,006388_01,000592
pose_data_amass/CMU/40/40_12_stageii.npy,006389_00,010698
pose_data_amass/CMU/40/40_12_stageii.npy,006389_01,010161
pose_data_amass/CMU/41/41_02_stageii.npy,006390_00,006080
pose_data_amass/CMU/41/41_02_stageii.npy,006390_01,006717
pose_data_amass/CMU/41/41_03_stageii.npy,006391_00,013053
pose_data_amass/CMU/41/41_03_stageii.npy,006391_01,004780
pose_data_amass/CMU/41/41_04_stageii.npy,006392_00,008081
pose_data_amass/CMU/41/41_04_stageii.npy,006392_01,000721
pose_data_amass/CMU/41/41_05_stageii.npy,006393_00,002488
pose_data_amass/CMU/41/41_05_stageii.npy,006393_01,010146
pose_data_amass/CMU/41/41_06_stageii.npy,006394_00,011203
pose_data_amass/CMU/41/41_06_stageii.npy,006394_01,012176
pose_data_amass/CMU/41/41_07_stageii.npy,006395_00,012780
pose_data_amass/CMU/41/41_07_stageii.npy,006395_01,002426
pose_data_amass/CMU/41/41_08_stageii.npy,006396_00,000582
pose_data_amass/CMU/41/41_08_stageii.npy,006396_01,008045
pose_data_amass/CMU/41/41_09_stageii.npy,006397_00,006908
pose_data_amass/CMU/41/41_09_stageii.npy,006397_01,011077
pose_data_amass/CMU/41/41_10_stageii.npy,006398_00,014332
pose_data_amass/CMU/41/41_10_stageii.npy,006398_01,013840
pose_data_amass/CMU/41/41_11_stageii.npy,006399_00,004296
pose_data_amass/CMU/41/41_11_stageii.npy,006399_01,009716
pose_data_amass/CMU/43/43_01_stageii.npy,006400_00,001315
pose_data_amass/CMU/43/43_02_stageii.npy,006401_00,002820
pose_data_amass/CMU/43/43_03_stageii.npy,006402_00,003609
pose_data_amass/CMU/45/45_01_stageii.npy,006403_00,011608
pose_data_amass/CMU/46/46_01_stageii.npy,006404_00,014420
pose_data_amass/CMU/47/47_01_stageii.npy,006405_00,000884
pose_data_amass/CMU/49/49_01_stageii.npy,006406_00,005112
pose_data_amass/CMU/49/49_02_stageii.npy,006407_00,009900
pose_data_amass/CMU/49/49_02_stageii.npy,006407_01,010535
pose_data_amass/CMU/49/49_03_stageii.npy,006408_00,002962
pose_data_amass/CMU/49/49_04_stageii.npy,006409_00,006971
pose_data_amass/CMU/49/49_05_stageii.npy,006410_00,006795
pose_data_amass/CMU/49/49_06_stageii.npy,006411_00,003756
pose_data_amass/CMU/49/49_07_stageii.npy,006412_00,010833
pose_data_amass/CMU/49/49_08_stageii.npy,006413_00,003918
pose_data_amass/CMU/49/49_09_stageii.npy,006414_00,005583
pose_data_amass/CMU/49/49_09_stageii.npy,006414_01,011144
pose_data_amass/CMU/49/49_10_stageii.npy,006415_00,013395
pose_data_amass/CMU/49/49_11_stageii.npy,006416_00,012334
pose_data_amass/CMU/49/49_12_stageii.npy,006417_00,011717
pose_data_amass/CMU/49/49_13_stageii.npy,006418_00,008454
pose_data_amass/CMU/49/49_14_stageii.npy,006419_00,004955
pose_data_amass/CMU/49/49_15_stageii.npy,006420_00,010005
pose_data_amass/CMU/49/49_16_stageii.npy,006421_00,005963
pose_data_amass/CMU/49/49_17_stageii.npy,006422_00,012638
pose_data_amass/CMU/49/49_18_stageii.npy,006423_00,004180
pose_data_amass/CMU/49/49_19_stageii.npy,006424_00,010033
pose_data_amass/CMU/49/49_20_stageii.npy,006425_00,009428
pose_data_amass/CMU/49/49_21_stageii.npy,006426_00,008252
pose_data_amass/CMU/49/49_21_stageii.npy,006426_01,004509
pose_data_amass/CMU/49/49_22_stageii.npy,006427_00,003617
pose_data_amass/CMU/54/54_01_stageii.npy,006428_00,002719
pose_data_amass/CMU/54/54_01_stageii.npy,006428_01,008961
pose_data_amass/CMU/54/54_02_stageii.npy,006429_00,005684
pose_data_amass/CMU/54/54_02_stageii.npy,006429_01,003296
pose_data_amass/CMU/54/54_03_stageii.npy,006430_00,012816
pose_data_amass/CMU/54/54_03_stageii.npy,006430_01,008868
pose_data_amass/CMU/54/54_04_stageii.npy,006431_00,013717
pose_data_amass/CMU/54/54_04_stageii.npy,006431_01,001762
pose_data_amass/CMU/54/54_05_stageii.npy,006432_00,004102
pose_data_amass/CMU/54/54_06_stageii.npy,006433_00,012323
pose_data_amass/CMU/54/54_06_stageii.npy,006433_01,010115
pose_data_amass/CMU/54/54_07_stageii.npy,006434_00,007330
pose_data_amass/CMU/54/54_07_stageii.npy,006434_01,011468
pose_data_amass/CMU/54/54_08_stageii.npy,006435_00,009227
pose_data_amass/CMU/54/54_08_stageii.npy,006435_01,002348
pose_data_amass/CMU/54/54_09_stageii.npy,006436_00,004163
pose_data_amass/CMU/54/54_09_stageii.npy,006436_01,001071
pose_data_amass/CMU/54/54_10_stageii.npy,006437_00,011349
pose_data_amass/CMU/54/54_10_stageii.npy,006437_01,004689
pose_data_amass/CMU/54/54_11_stageii.npy,006438_00,008941
pose_data_amass/CMU/54/54_11_stageii.npy,006438_01,000532
pose_data_amass/CMU/54/54_12_stageii.npy,006439_00,003642
pose_data_amass/CMU/54/54_12_stageii.npy,006439_01,000486
pose_data_amass/CMU/54/54_13_stageii.npy,006440_00,003085
pose_data_amass/CMU/54/54_13_stageii.npy,006440_01,009745
pose_data_amass/CMU/54/54_14_stageii.npy,006441_00,005412
pose_data_amass/CMU/54/54_14_stageii.npy,006441_01,011102
pose_data_amass/CMU/54/54_15_stageii.npy,006442_00,004166
pose_data_amass/CMU/54/54_15_stageii.npy,006442_01,014513
pose_data_amass/CMU/54/54_16_stageii.npy,006443_00,013649
pose_data_amass/CMU/54/54_16_stageii.npy,006443_01,004303
pose_data_amass/CMU/54/54_17_stageii.npy,006444_00,003462
pose_data_amass/CMU/54/54_17_stageii.npy,006444_01,011521
pose_data_amass/CMU/54/54_18_stageii.npy,006445_00,013383
pose_data_amass/CMU/54/54_18_stageii.npy,006445_01,008097
pose_data_amass/CMU/54/54_19_stageii.npy,006446_00,005640
pose_data_amass/CMU/54/54_19_stageii.npy,006446_01,006033
pose_data_amass/CMU/54/54_20_stageii.npy,006447_00,007097
pose_data_amass/CMU/54/54_20_stageii.npy,006447_01,007095
pose_data_amass/CMU/54/54_21_stageii.npy,006448_00,003166
pose_data_amass/CMU/54/54_21_stageii.npy,006448_01,004989
pose_data_amass/CMU/54/54_22_stageii.npy,006449_00,008338
pose_data_amass/CMU/54/54_22_stageii.npy,006449_01,009354
pose_data_amass/CMU/54/54_23_stageii.npy,006450_00,010129
pose_data_amass/CMU/54/54_23_stageii.npy,006450_01,010018
pose_data_amass/CMU/54/54_24_stageii.npy,006451_00,001825
pose_data_amass/CMU/54/54_24_stageii.npy,006451_01,013470
pose_data_amass/CMU/54/54_25_stageii.npy,006452_00,003877
pose_data_amass/CMU/54/54_25_stageii.npy,006452_01,012953
pose_data_amass/CMU/54/54_26_stageii.npy,006453_00,000603
pose_data_amass/CMU/54/54_26_stageii.npy,006453_01,007948
pose_data_amass/CMU/54/54_27_stageii.npy,006454_00,006738
pose_data_amass/CMU/54/54_27_stageii.npy,006454_01,009269
pose_data_amass/CMU/55/55_01_stageii.npy,006455_00,010174
pose_data_amass/CMU/55/55_01_stageii.npy,006455_01,001042
pose_data_amass/CMU/55/55_02_stageii.npy,006456_00,012522
pose_data_amass/CMU/55/55_02_stageii.npy,006456_01,005170
pose_data_amass/CMU/55/55_03_stageii.npy,006457_00,004123
pose_data_amass/CMU/55/55_03_stageii.npy,006457_01,006812
pose_data_amass/CMU/55/55_04_stageii.npy,006458_00,008293
pose_data_amass/CMU/55/55_05_stageii.npy,006459_00,012774
pose_data_amass/CMU/55/55_05_stageii.npy,006459_01,007353
pose_data_amass/CMU/55/55_06_stageii.npy,006460_00,012982
pose_data_amass/CMU/55/55_06_stageii.npy,006460_01,002303
pose_data_amass/CMU/55/55_07_stageii.npy,006461_00,013253
pose_data_amass/CMU/55/55_07_stageii.npy,006461_01,003661
pose_data_amass/CMU/55/55_08_stageii.npy,006462_00,004275
pose_data_amass/CMU/55/55_08_stageii.npy,006462_01,008701
pose_data_amass/CMU/55/55_09_stageii.npy,006463_00,004441
pose_data_amass/CMU/55/55_09_stageii.npy,006463_01,001595
pose_data_amass/CMU/55/55_10_stageii.npy,006464_00,011138
pose_data_amass/CMU/55/55_11_stageii.npy,006465_00,005296
pose_data_amass/CMU/55/55_11_stageii.npy,006465_01,007902
pose_data_amass/CMU/55/55_12_stageii.npy,006466_00,002360
pose_data_amass/CMU/55/55_12_stageii.npy,006466_01,014057
pose_data_amass/CMU/55/55_13_stageii.npy,006467_00,005676
pose_data_amass/CMU/55/55_13_stageii.npy,006467_01,008614
pose_data_amass/CMU/55/55_14_stageii.npy,006468_00,001788
pose_data_amass/CMU/55/55_14_stageii.npy,006468_01,002731
pose_data_amass/CMU/55/55_15_stageii.npy,006469_00,010440
pose_data_amass/CMU/55/55_15_stageii.npy,006469_01,003477
pose_data_amass/CMU/55/55_16_stageii.npy,006470_00,001209
pose_data_amass/CMU/55/55_16_stageii.npy,006470_01,013424
pose_data_amass/CMU/55/55_17_stageii.npy,006471_00,009047
pose_data_amass/CMU/55/55_17_stageii.npy,006471_01,013668
pose_data_amass/CMU/55/55_18_stageii.npy,006472_00,009394
pose_data_amass/CMU/55/55_18_stageii.npy,006472_01,007534
pose_data_amass/CMU/55/55_19_stageii.npy,006473_00,006931
pose_data_amass/CMU/55/55_19_stageii.npy,006473_01,001058
pose_data_amass/CMU/55/55_20_stageii.npy,006474_00,009615
pose_data_amass/CMU/55/55_20_stageii.npy,006474_01,011570
pose_data_amass/CMU/55/55_21_stageii.npy,006475_00,003249
pose_data_amass/CMU/55/55_21_stageii.npy,006475_01,000943
pose_data_amass/CMU/55/55_22_stageii.npy,006476_00,000116
pose_data_amass/CMU/55/55_22_stageii.npy,006476_01,014448
pose_data_amass/CMU/55/55_23_stageii.npy,006477_00,007821
pose_data_amass/CMU/55/55_23_stageii.npy,006477_01,000509
pose_data_amass/CMU/55/55_24_stageii.npy,006478_00,010067
pose_data_amass/CMU/55/55_24_stageii.npy,006478_01,002408
pose_data_amass/CMU/55/55_25_stageii.npy,006479_00,005521
pose_data_amass/CMU/55/55_25_stageii.npy,006479_01,000863
pose_data_amass/CMU/55/55_26_stageii.npy,006480_00,013122
pose_data_amass/CMU/55/55_26_stageii.npy,006480_01,008331
pose_data_amass/CMU/55/55_27_stageii.npy,006481_00,007022
pose_data_amass/CMU/55/55_27_stageii.npy,006481_01,003482
pose_data_amass/CMU/55/55_28_stageii.npy,006482_00,010845
pose_data_amass/CMU/55/55_28_stageii.npy,006482_01,002168
pose_data_amass/CMU/56/56_01_stageii.npy,006483_00,009191
pose_data_amass/CMU/56/56_02_stageii.npy,006484_00,005280
pose_data_amass/CMU/56/56_02_stageii.npy,006484_01,011926
pose_data_amass/CMU/56/56_03_stageii.npy,006485_00,005723
pose_data_amass/CMU/56/56_03_stageii.npy,006485_01,010980
pose_data_amass/CMU/56/56_04_stageii.npy,006486_00,008236
pose_data_amass/CMU/56/56_04_stageii.npy,006486_01,002653
pose_data_amass/CMU/56/56_05_stageii.npy,006487_00,010890
pose_data_amass/CMU/56/56_05_stageii.npy,006487_01,009198
pose_data_amass/CMU/56/56_06_stageii.npy,006488_00,001757
pose_data_amass/CMU/56/56_06_stageii.npy,006488_01,008446
pose_data_amass/CMU/56/56_07_stageii.npy,006489_00,011490
pose_data_amass/CMU/56/56_07_stageii.npy,006489_01,004715
pose_data_amass/CMU/56/56_08_stageii.npy,006490_00,006604
pose_data_amass/CMU/56/56_08_stageii.npy,006490_01,005128
pose_data_amass/CMU/60/60_01_stageii.npy,006491_00,000082
pose_data_amass/CMU/60/60_01_stageii.npy,006491_01,000065
pose_data_amass/CMU/60/60_02_stageii.npy,006492_00,004531
pose_data_amass/CMU/60/60_02_stageii.npy,006492_01,012511
pose_data_amass/CMU/60/60_03_stageii.npy,006493_00,008618
pose_data_amass/CMU/60/60_03_stageii.npy,006493_01,012647
pose_data_amass/CMU/60/60_04_stageii.npy,006494_00,004323
pose_data_amass/CMU/60/60_04_stageii.npy,006494_01,002010
pose_data_amass/CMU/60/60_05_stageii.npy,006495_00,005086
pose_data_amass/CMU/60/60_05_stageii.npy,006495_01,012478
pose_data_amass/CMU/60/60_06_stageii.npy,006496_00,004348
pose_data_amass/CMU/60/60_06_stageii.npy,006496_01,013128
pose_data_amass/CMU/60/60_08_stageii.npy,006497_00,008808
pose_data_amass/CMU/60/60_08_stageii.npy,006497_01,005471
pose_data_amass/CMU/60/60_09_stageii.npy,006498_00,005747
pose_data_amass/CMU/60/60_09_stageii.npy,006498_01,003777
pose_data_amass/CMU/60/60_10_stageii.npy,006499_00,007256
pose_data_amass/CMU/60/60_10_stageii.npy,006499_01,013022
pose_data_amass/CMU/60/60_11_stageii.npy,006500_00,000829
pose_data_amass/CMU/60/60_11_stageii.npy,006500_01,013054
pose_data_amass/CMU/60/60_12_stageii.npy,006501_00,005877
pose_data_amass/CMU/60/60_12_stageii.npy,006501_01,005007
pose_data_amass/CMU/60/60_13_stageii.npy,006502_00,004539
pose_data_amass/CMU/60/60_13_stageii.npy,006502_01,003054
pose_data_amass/CMU/60/60_14_stageii.npy,006503_00,009088
pose_data_amass/CMU/60/60_14_stageii.npy,006503_01,011286
pose_data_amass/CMU/60/60_15_stageii.npy,006504_00,000505
pose_data_amass/CMU/60/60_15_stageii.npy,006504_01,006725
pose_data_amass/CMU/61/61_01_stageii.npy,006505_00,012187
pose_data_amass/CMU/61/61_01_stageii.npy,006505_01,008453
pose_data_amass/CMU/61/61_02_stageii.npy,006506_00,011197
pose_data_amass/CMU/61/61_02_stageii.npy,006506_01,002239
pose_data_amass/CMU/61/61_03_stageii.npy,006507_00,014483
pose_data_amass/CMU/61/61_03_stageii.npy,006507_01,007601
pose_data_amass/CMU/61/61_04_stageii.npy,006508_00,003970
pose_data_amass/CMU/61/61_04_stageii.npy,006508_01,005811
pose_data_amass/CMU/61/61_09_stageii.npy,006509_00,003483
pose_data_amass/CMU/61/61_09_stageii.npy,006509_01,009142
pose_data_amass/CMU/61/61_10_stageii.npy,006510_00,008912
pose_data_amass/CMU/61/61_10_stageii.npy,006510_01,002375
pose_data_amass/CMU/61/61_12_stageii.npy,006511_00,003005
pose_data_amass/CMU/61/61_12_stageii.npy,006511_01,011884
pose_data_amass/CMU/61/61_15_stageii.npy,006512_00,000893
pose_data_amass/CMU/61/61_15_stageii.npy,006512_01,012440
pose_data_amass/CMU/62/62_01_stageii.npy,006513_00,008038
pose_data_amass/CMU/62/62_01_stageii.npy,006513_01,008727
pose_data_amass/CMU/62/62_02_stageii.npy,006514_00,001098
pose_data_amass/CMU/62/62_02_stageii.npy,006514_01,008205
pose_data_amass/CMU/62/62_03_stageii.npy,006515_00,005294
pose_data_amass/CMU/62/62_03_stageii.npy,006515_01,013066
pose_data_amass/CMU/62/62_04_stageii.npy,006516_00,005107
pose_data_amass/CMU/62/62_04_stageii.npy,006516_01,005255
pose_data_amass/CMU/62/62_05_stageii.npy,006517_00,003030
pose_data_amass/CMU/62/62_05_stageii.npy,006517_01,005807
pose_data_amass/CMU/62/62_06_stageii.npy,006518_00,002419
pose_data_amass/CMU/62/62_06_stageii.npy,006518_01,005360
pose_data_amass/CMU/62/62_07_stageii.npy,006519_00,013269
pose_data_amass/CMU/62/62_07_stageii.npy,006519_01,008199
pose_data_amass/CMU/62/62_08_stageii.npy,006520_00,007971
pose_data_amass/CMU/62/62_08_stageii.npy,006520_01,006343
pose_data_amass/CMU/62/62_09_stageii.npy,006521_00,011326
pose_data_amass/CMU/62/62_09_stageii.npy,006521_01,003654
pose_data_amass/CMU/62/62_10_stageii.npy,006522_00,014180
pose_data_amass/CMU/62/62_10_stageii.npy,006522_01,014170
pose_data_amass/CMU/62/62_11_stageii.npy,006523_00,003107
pose_data_amass/CMU/62/62_11_stageii.npy,006523_01,009655
pose_data_amass/CMU/62/62_12_stageii.npy,006524_00,000889
pose_data_amass/CMU/62/62_12_stageii.npy,006524_01,013989
pose_data_amass/CMU/62/62_13_stageii.npy,006525_00,002776
pose_data_amass/CMU/62/62_13_stageii.npy,006525_01,006647
pose_data_amass/CMU/62/62_14_stageii.npy,006526_00,012631
pose_data_amass/CMU/62/62_15_stageii.npy,006527_00,014168
pose_data_amass/CMU/62/62_16_stageii.npy,006528_00,003078
pose_data_amass/CMU/62/62_17_stageii.npy,006529_00,006506
pose_data_amass/CMU/62/62_18_stageii.npy,006530_00,010205
pose_data_amass/CMU/62/62_19_stageii.npy,006531_00,006361
pose_data_amass/CMU/62/62_20_stageii.npy,006532_00,003104
pose_data_amass/CMU/62/62_20_stageii.npy,006532_01,010012
pose_data_amass/CMU/62/62_21_stageii.npy,006533_00,006037
pose_data_amass/CMU/62/62_21_stageii.npy,006533_01,012871
pose_data_amass/CMU/62/62_22_stageii.npy,006534_00,002293
pose_data_amass/CMU/62/62_22_stageii.npy,006534_01,002223
pose_data_amass/CMU/62/62_23_stageii.npy,006535_00,000549
pose_data_amass/CMU/62/62_23_stageii.npy,006535_01,002282
pose_data_amass/CMU/62/62_24_stageii.npy,006536_00,011061
pose_data_amass/CMU/62/62_24_stageii.npy,006536_01,011310
pose_data_amass/CMU/62/62_25_stageii.npy,006537_00,003547
pose_data_amass/CMU/62/62_25_stageii.npy,006537_01,003025
pose_data_amass/CMU/63/63_01_stageii.npy,006538_00,003788
pose_data_amass/CMU/63/63_02_stageii.npy,006539_00,004804
pose_data_amass/CMU/63/63_03_stageii.npy,006540_00,000593
pose_data_amass/CMU/63/63_04_stageii.npy,006541_00,011944
pose_data_amass/CMU/63/63_05_stageii.npy,006542_00,003599
pose_data_amass/CMU/63/63_06_stageii.npy,006543_00,004003
pose_data_amass/CMU/63/63_07_stageii.npy,006544_00,013129
pose_data_amass/CMU/63/63_08_stageii.npy,006545_00,010305
pose_data_amass/CMU/63/63_09_stageii.npy,006546_00,009946
pose_data_amass/CMU/63/63_10_stageii.npy,006547_00,003848
pose_data_amass/CMU/63/63_11_stageii.npy,006548_00,009841
pose_data_amass/CMU/63/63_12_stageii.npy,006549_00,003575
pose_data_amass/CMU/63/63_13_stageii.npy,006550_00,001301
pose_data_amass/CMU/63/63_14_stageii.npy,006551_00,009551
pose_data_amass/CMU/63/63_15_stageii.npy,006552_00,012394
pose_data_amass/CMU/63/63_16_stageii.npy,006553_00,007304
pose_data_amass/CMU/63/63_17_stageii.npy,006554_00,001616
pose_data_amass/CMU/63/63_18_stageii.npy,006555_00,004927
pose_data_amass/CMU/63/63_19_stageii.npy,006556_00,009897
pose_data_amass/CMU/63/63_20_stageii.npy,006557_00,012592
pose_data_amass/CMU/63/63_21_stageii.npy,006558_00,001694
pose_data_amass/CMU/63/63_22_stageii.npy,006559_00,003592
pose_data_amass/CMU/63/63_23_stageii.npy,006560_00,009372
pose_data_amass/CMU/63/63_24_stageii.npy,006561_00,003732
pose_data_amass/CMU/63/63_25_stageii.npy,006562_00,010224
pose_data_amass/CMU/63/63_26_stageii.npy,006563_00,014484
pose_data_amass/CMU/63/63_27_stageii.npy,006564_00,002863
pose_data_amass/CMU/63/63_28_stageii.npy,006565_00,009276
pose_data_amass/CMU/63/63_29_stageii.npy,006566_00,005558
pose_data_amass/CMU/63/63_30_stageii.npy,006567_00,012220
pose_data_amass/CMU/64/64_01_stageii.npy,006568_00,010037
pose_data_amass/CMU/64/64_02_stageii.npy,006569_00,009566
pose_data_amass/CMU/64/64_03_stageii.npy,006570_00,002794
pose_data_amass/CMU/64/64_04_stageii.npy,006571_00,007426
pose_data_amass/CMU/64/64_05_stageii.npy,006572_00,009371
pose_data_amass/CMU/64/64_06_stageii.npy,006573_00,011507
pose_data_amass/CMU/64/64_07_stageii.npy,006574_00,014457
pose_data_amass/CMU/64/64_08_stageii.npy,006575_00,004259
pose_data_amass/CMU/64/64_09_stageii.npy,006576_00,010678
pose_data_amass/CMU/64/64_10_stageii.npy,006577_00,002813
pose_data_amass/CMU/64/64_11_stageii.npy,006578_00,010876
pose_data_amass/CMU/64/64_12_stageii.npy,006579_00,002473
pose_data_amass/CMU/64/64_13_stageii.npy,006580_00,013819
pose_data_amass/CMU/64/64_14_stageii.npy,006581_00,008465
pose_data_amass/CMU/64/64_15_stageii.npy,006582_00,010766
pose_data_amass/CMU/64/64_16_stageii.npy,006583_00,005186
pose_data_amass/CMU/64/64_17_stageii.npy,006584_00,003350
pose_data_amass/CMU/64/64_18_stageii.npy,006585_00,014016
pose_data_amass/CMU/64/64_19_stageii.npy,006586_00,012251
pose_data_amass/CMU/64/64_20_stageii.npy,006587_00,013250
pose_data_amass/CMU/64/64_21_stageii.npy,006588_00,010982
pose_data_amass/CMU/64/64_22_stageii.npy,006589_00,014548
pose_data_amass/CMU/64/64_23_stageii.npy,006590_00,006499
pose_data_amass/CMU/64/64_24_stageii.npy,006591_00,008619
pose_data_amass/CMU/64/64_25_stageii.npy,006592_00,002159
pose_data_amass/CMU/64/64_26_stageii.npy,006593_00,005842
pose_data_amass/CMU/64/64_27_stageii.npy,006594_00,002447
pose_data_amass/CMU/64/64_28_stageii.npy,006595_00,009106
pose_data_amass/CMU/64/64_29_stageii.npy,006596_00,000318
pose_data_amass/CMU/64/64_30_stageii.npy,006597_00,001123
pose_data_amass/CMU/70/70_01_stageii.npy,006598_00,012008
pose_data_amass/CMU/70/70_02_stageii.npy,006599_00,000209
pose_data_amass/CMU/70/70_03_stageii.npy,006600_00,013733
pose_data_amass/CMU/70/70_03_stageii.npy,006600_01,000963
pose_data_amass/CMU/70/70_04_stageii.npy,006601_00,004624
pose_data_amass/CMU/70/70_04_stageii.npy,006601_01,009606
pose_data_amass/CMU/70/70_05_stageii.npy,006602_00,000108
pose_data_amass/CMU/70/70_06_stageii.npy,006603_00,014497
pose_data_amass/CMU/70/70_08_stageii.npy,006604_00,008339
pose_data_amass/CMU/70/70_09_stageii.npy,006605_00,005582
pose_data_amass/CMU/70/70_10_stageii.npy,006606_00,003409
pose_data_amass/CMU/73/73_01_stageii.npy,006607_00,013390
pose_data_amass/CMU/73/73_02_stageii.npy,006608_00,009579
pose_data_amass/CMU/73/73_03_stageii.npy,006609_00,013619
pose_data_amass/CMU/73/73_03_stageii.npy,006609_01,002092
pose_data_amass/CMU/73/73_04_stageii.npy,006610_00,004657
pose_data_amass/CMU/73/73_04_stageii.npy,006610_01,012204
pose_data_amass/CMU/73/73_05_stageii.npy,006611_00,011975
pose_data_amass/CMU/73/73_06_stageii.npy,006612_00,009879
pose_data_amass/CMU/73/73_08_stageii.npy,006613_00,011284
pose_data_amass/CMU/73/73_09_stageii.npy,006614_00,004436
pose_data_amass/CMU/73/73_10_stageii.npy,006615_00,005485
pose_data_amass/CMU/74/74_01_stageii.npy,006616_00,014397
pose_data_amass/CMU/74/74_02_stageii.npy,006617_00,010348
pose_data_amass/CMU/74/74_03_stageii.npy,006618_00,010315
pose_data_amass/CMU/74/74_04_stageii.npy,006619_00,010854
pose_data_amass/CMU/74/74_05_stageii.npy,006620_00,008033
pose_data_amass/CMU/74/74_06_stageii.npy,006621_00,009096
pose_data_amass/CMU/74/74_07_stageii.npy,006622_00,003309
pose_data_amass/CMU/74/74_08_stageii.npy,006623_00,008383
pose_data_amass/CMU/74/74_09_stageii.npy,006624_00,009887
pose_data_amass/CMU/74/74_10_stageii.npy,006625_00,014371
pose_data_amass/CMU/74/74_11_stageii.npy,006626_00,005124
pose_data_amass/CMU/74/74_12_stageii.npy,006627_00,010335
pose_data_amass/CMU/74/74_13_stageii.npy,006628_00,013125
pose_data_amass/CMU/74/74_13_stageii.npy,006628_01,012536
pose_data_amass/CMU/74/74_14_stageii.npy,006629_00,013887
pose_data_amass/CMU/74/74_15_stageii.npy,006630_00,004011
pose_data_amass/CMU/74/74_16_stageii.npy,006631_00,014524
pose_data_amass/CMU/74/74_17_stageii.npy,006632_00,007309
pose_data_amass/CMU/74/74_18_stageii.npy,006633_00,012301
pose_data_amass/CMU/74/74_19_stageii.npy,006634_00,010505
pose_data_amass/CMU/74/74_20_stageii.npy,006635_00,010127
pose_data_amass/CMU/75/75_01_stageii.npy,006636_00,008386
pose_data_amass/CMU/75/75_02_stageii.npy,006637_00,008415
pose_data_amass/CMU/75/75_03_stageii.npy,006638_00,007291
pose_data_amass/CMU/75/75_04_stageii.npy,006639_00,000814
pose_data_amass/CMU/75/75_05_stageii.npy,006640_00,013130
pose_data_amass/CMU/75/75_06_stageii.npy,006641_00,008202
pose_data_amass/CMU/75/75_07_stageii.npy,006642_00,010865
pose_data_amass/CMU/75/75_07_stageii.npy,006642_01,008289
pose_data_amass/CMU/75/75_08_stageii.npy,006643_00,009153
pose_data_amass/CMU/75/75_08_stageii.npy,006643_01,010218
pose_data_amass/CMU/75/75_09_stageii.npy,006644_00,002273
pose_data_amass/CMU/75/75_11_stageii.npy,006645_00,009346
pose_data_amass/CMU/75/75_12_stageii.npy,006646_00,008450
pose_data_amass/CMU/75/75_13_stageii.npy,006647_00,009089
pose_data_amass/CMU/75/75_14_stageii.npy,006648_00,003185
pose_data_amass/CMU/75/75_15_stageii.npy,006649_00,011713
pose_data_amass/CMU/75/75_15_stageii.npy,006649_01,007518
pose_data_amass/CMU/75/75_16_stageii.npy,006650_00,001950
pose_data_amass/CMU/75/75_17_stageii.npy,006651_00,006295
pose_data_amass/CMU/75/75_18_stageii.npy,006652_00,007848
pose_data_amass/CMU/75/75_19_stageii.npy,006653_00,012172
pose_data_amass/CMU/75/75_20_stageii.npy,006654_00,006727
pose_data_amass/CMU/76/76_01_stageii.npy,006655_00,000282
pose_data_amass/CMU/76/76_02_stageii.npy,006656_00,005484
pose_data_amass/CMU/76/76_03_stageii.npy,006657_00,004944
pose_data_amass/CMU/76/76_04_stageii.npy,006658_00,012723
pose_data_amass/CMU/76/76_05_stageii.npy,006659_00,006283
pose_data_amass/CMU/76/76_06_stageii.npy,006660_00,007947
